sut_name	repeat	status	gen_rc	raw_rc	final_rc	cov_rc	mut_rc	line	branch	mutation
Mbpp_135	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_135	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_135	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_137	1	ok	0	1	0	0	0	100.0	100.0	92.31
Mbpp_137	2	ok	0	1	0	0	0	100.0	100.0	92.31
Mbpp_137	3	ok	0	1	0	0	0	100.0	100.0	92.31
Mbpp_137	4	ok	0	0	0	0	0	100.0	100.0	92.31
Mbpp_137	5	ok	0	1	0	0	0	100.0	100.0	92.31
Mbpp_138	1	ok	0	0	0	0	0	100.0	100.0	85.71
Mbpp_138	2	ok	0	0	0	0	0	100.0	100.0	85.71
Mbpp_138	3	ok	0	0	0	0	0	100.0	100.0	85.71
Mbpp_138	4	ok	0	0	0	0	0	100.0	100.0	85.71
Mbpp_138	5	ok	0	0	0	0	0	100.0	100.0	85.71
Mbpp_139	1	ok	0	1	0	0	0	100.0	100.0	33.33
Mbpp_139	2	ok	0	1	0	0	0	100.0	100.0	33.33
Mbpp_139	3	ok	0	1	0	0	0	100.0	100.0	33.33
Mbpp_139	4	ok	0	1	0	0	0	100.0	100.0	33.33
Mbpp_139	5	ok	0	1	0	0	0	100.0	100.0	33.33
Mbpp_140	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_140	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_140	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_140	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_140	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_141	1	ok	0	0	0	0	0	100.0	100.0	86.96
Mbpp_141	2	ok	0	0	0	0	0	100.0	100.0	86.96
Mbpp_141	3	ok	0	0	0	0	0	100.0	100.0	86.96
Mbpp_141	4	ok	0	0	0	0	0	100.0	100.0	86.96
Mbpp_141	5	ok	0	0	0	0	0	100.0	100.0	86.96
Mbpp_142	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_142	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_142	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_142	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_142	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_145	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_145	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_145	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_145	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_145	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_160	1	ok	0	1	0	0	0	100.0	100.0	73.33
Mbpp_160	2	ok	0	1	0	0	0	100.0	100.0	66.67
Mbpp_160	3	ok	0	1	0	0	0	100.0	100.0	66.67
Mbpp_160	4	ok	0	1	0	0	0	100.0	100.0	66.67
Mbpp_160	5	ok	0	1	0	0	0	100.0	100.0	66.67
Mbpp_161	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_161	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_161	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_161	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_161	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_162	1	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_162	2	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_162	3	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_162	4	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_162	5	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_165	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_165	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_165	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_165	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_165	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_166	1	ok	0	1	0	0	0	100.0	100.0	83.33
Mbpp_166	2	ok	0	1	0	0	0	100.0	100.0	83.33
Mbpp_166	3	ok	0	1	0	0	0	100.0	100.0	83.33
Mbpp_166	4	ok	0	1	0	0	0	100.0	100.0	83.33
Mbpp_166	5	ok	0	1	0	0	0	100.0	100.0	83.33
Mbpp_167	1	ok	0	0	0	0	0	100.0	100.0	86.67
Mbpp_167	2	ok	0	0	0	0	0	100.0	100.0	86.67
Mbpp_167	3	ok	0	0	0	0	0	100.0	100.0	86.67
Mbpp_167	4	ok	0	0	0	0	0	100.0	100.0	86.67
Mbpp_167	5	ok	0	0	0	0	0	100.0	100.0	86.67
Mbpp_168	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_168	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_168	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_168	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_168	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_170	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_170	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_170	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_170	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_170	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_171	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_171	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_171	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_171	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_171	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_172	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_172	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_172	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_172	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_172	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_222	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_222	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_222	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_222	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_222	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_223	1	ok	0	0	0	0	0	100.0	100.0	87.5
Mbpp_223	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_223	3	ok	0	0	0	0	0	100.0	100.0	87.5
Mbpp_223	4	ok	0	1	0	0	0	100.0	100.0	81.25
Mbpp_223	5	ok	0	0	0	0	0	100.0	100.0	87.5
Mbpp_224	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_224	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_224	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_224	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_224	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_226	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_226	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_226	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_226	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_226	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_227	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_227	2	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_227	3	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_227	4	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_227	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_230	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_230	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_230	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_230	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_230	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_232	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_232	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_232	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_232	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_232	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_233	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_233	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_233	3	ok	0	1	0	0	0	100.0	100.0	50.0
Mbpp_233	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_233	5	ok	0	1	0	0	0	100.0	100.0	50.0
Mbpp_234	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_234	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_234	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_234	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_234	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_235	1	ok	0	1	0	0	0	100.0	100.0	50.0
Mbpp_235	2	ok	0	1	0	0	0	100.0	100.0	50.0
Mbpp_235	3	ok	0	1	0	0	0	100.0	100.0	50.0
Mbpp_235	4	ok	0	1	0	0	0	100.0	100.0	50.0
Mbpp_235	5	ok	0	1	0	0	0	100.0	100.0	50.0
Mbpp_237	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_237	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_237	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_237	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_237	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_238	1	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_238	2	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_238	3	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_238	4	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_238	5	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_239	1	ok	0	1	0	0	0	100.0	100.0	82.86
Mbpp_239	2	ok	0	1	0	0	0	100.0	100.0	82.86
Mbpp_239	3	ok	0	1	0	0	0	100.0	100.0	82.86
Mbpp_239	4	ok	0	1	0	0	0	100.0	100.0	82.86
Mbpp_239	5	ok	0	1	0	0	0	100.0	100.0	82.86
Mbpp_240	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_240	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_240	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_240	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_240	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_242	1	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_242	2	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_242	3	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_242	4	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_242	5	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_244	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_244	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_244	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_244	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_244	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_245	1	ok	0	1	0	0	0	100.0	100.0	86.21
Mbpp_245	2	ok	0	1	0	0	0	100.0	100.0	86.21
Mbpp_245	3	ok	0	1	0	0	0	100.0	100.0	86.21
Mbpp_245	4	ok	0	1	0	0	0	100.0	100.0	86.21
Mbpp_245	5	ok	0	1	0	0	0	100.0	100.0	86.21
Mbpp_247	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_247	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_247	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_247	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_247	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_250	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_250	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_250	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_250	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_250	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_251	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_251	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_251	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_251	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_251	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_252	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_252	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_252	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_252	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_252	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_253	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_253	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_253	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_253	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_253	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_255	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_255	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_255	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_255	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_255	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_256	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_256	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_256	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_256	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_256	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_257	1	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_257	2	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_257	3	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_257	4	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_257	5	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_259	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_259	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_259	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_259	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_259	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_260	1	ok	0	1	0	0	0	100.0	100.0	84.0
Mbpp_260	2	ok	0	1	0	0	0	100.0	100.0	84.0
Mbpp_260	3	ok	0	1	0	0	0	100.0	100.0	84.0
Mbpp_260	4	ok	0	1	0	0	0	100.0	100.0	84.0
Mbpp_260	5	ok	0	1	0	0	0	100.0	100.0	84.0
Mbpp_261	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_261	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_261	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_261	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_261	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_262	1	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_262	2	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_262	3	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_262	4	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_262	5	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_264	1	ok	0	0	0	0	0	100.0	100.0	91.67
Mbpp_264	2	ok	0	0	0	0	0	100.0	100.0	91.67
Mbpp_264	3	ok	0	0	0	0	0	100.0	100.0	91.67
Mbpp_264	4	ok	0	0	0	0	0	100.0	100.0	91.67
Mbpp_264	5	ok	0	0	0	0	0	100.0	100.0	91.67
Mbpp_265	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_265	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_265	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_265	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_265	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_266	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_266	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_266	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_266	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_266	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_267	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_267	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_267	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_267	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_267	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_268	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_268	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_268	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_268	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_268	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_269	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_269	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_269	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_269	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_269	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_270	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_270	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_270	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_270	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_270	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_271	1	ok	0	1	0	0	0	100.0	100.0	93.33
Mbpp_271	2	ok	0	1	0	0	0	100.0	100.0	93.33
Mbpp_271	3	ok	0	1	0	0	0	100.0	100.0	93.33
Mbpp_271	4	ok	0	1	0	0	0	100.0	100.0	93.33
Mbpp_271	5	ok	0	1	0	0	0	100.0	100.0	93.33
Mbpp_272	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_272	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_272	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_272	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_272	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_273	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_273	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_273	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_273	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_273	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_274	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_274	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_274	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_274	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_274	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_276	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_276	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_276	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_276	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_276	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_277	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_277	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_277	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_277	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_277	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_278	1	ok	0	1	0	0	0	100.0	75.0	100.0
Mbpp_278	2	ok	0	1	0	0	0	100.0	75.0	100.0
Mbpp_278	3	ok	0	1	0	0	0	100.0	75.0	100.0
Mbpp_278	4	ok	0	1	0	0	0	100.0	75.0	100.0
Mbpp_278	5	ok	0	1	0	0	0	100.0	75.0	100.0
Mbpp_279	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_279	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_279	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_279	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_279	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_280	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_280	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_280	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_280	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_280	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_281	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_281	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_281	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_281	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_281	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_282	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_282	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_282	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_282	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_282	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_283	1	ok	0	1	0	0	1	33.33	100.0	0.0
Mbpp_283	2	ok	0	1	0	0	1	33.33	100.0	0.0
Mbpp_283	3	ok	0	1	0	0	1	33.33	100.0	0.0
Mbpp_283	4	ok	0	1	0	0	1	33.33	100.0	0.0
Mbpp_283	5	ok	0	1	0	0	1	33.33	100.0	0.0
Mbpp_284	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_284	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_284	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_284	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_284	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_285	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_285	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_285	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_285	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_285	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_286	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_286	2	ok	0	0	0	0	0	100.0	100.0	94.12
Mbpp_286	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_286	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_286	5	ok	0	1	0	0	0	100.0	100.0	94.12
Mbpp_287	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_287	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_287	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_287	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_287	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_290	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_290	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_290	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_290	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_290	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_292	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_292	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_292	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_292	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_292	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_293	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_293	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_293	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_293	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_293	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_294	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_294	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_294	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_294	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_294	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_296	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_296	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_296	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_296	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_296	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_297	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_297	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_297	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_297	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_297	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_299	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_299	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_299	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_299	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_299	5	ok	0	1	0	0	0	100.0	100.0	80.0
Mbpp_300	1	ok	0	0	0	0	0	100.0	100.0	95.0
Mbpp_300	2	ok	0	0	0	0	0	100.0	100.0	95.0
Mbpp_300	3	ok	0	0	0	0	0	100.0	100.0	95.0
Mbpp_300	4	ok	0	0	0	0	0	100.0	100.0	95.0
Mbpp_300	5	ok	0	0	0	0	0	100.0	100.0	95.0
Mbpp_301	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_301	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_301	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_301	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_301	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_305	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_305	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_305	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_305	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_305	5	ok	0	0	0	0	0	100.0	100.0	100.0
