account	planned_run_id	sut_id	target_module	planned_rep	source	status	generation_output_nonempty	generation_attempts	generation_empty_attempts	pytest_raw_exit_code	coverage_exit_code	mutmut_exit_code	mutmut_results_exit_code	line_pct	branch_pct	mutation_score_pct	line_pct_penalized	branch_pct_penalized	mutation_score_pct_penalized	mutation_available	source_status_json	source_run_dir	consolidated_run_dir	consolidated_status_json	replaced_old_status	replaced_old_status_json
account1	29	youtube-dl_35f	youtube_dl.utils	4	resume	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account1/youtube-dl_35f/run_0029/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account1/youtube-dl_35f/run_0029/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account1/youtube-dl_35f/run_0029/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account1/youtube-dl_35f/run_0029/0001-1/metrics/status.json	generation_no_output	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account1/youtube-dl_35f/run_0029/0001-1/metrics/status.json
account1	30	youtube-dl_35f	youtube_dl.utils	5	resume	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account1/youtube-dl_35f/run_0030/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account1/youtube-dl_35f/run_0030/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account1/youtube-dl_35f/run_0030/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account1/youtube-dl_35f/run_0030/0001-1/metrics/status.json		
account2	1	PySnooper_3f	pysnooper	1	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0001/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0001/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0001/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0001/0001-1/metrics/status.json		
account2	2	PySnooper_3f	pysnooper	2	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0002/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0002/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0002/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0002/0001-1/metrics/status.json		
account2	3	PySnooper_3f	pysnooper	3	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0003/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0003/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0003/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0003/0001-1/metrics/status.json		
account2	4	PySnooper_3f	pysnooper	4	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0004/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0004/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0004/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0004/0001-1/metrics/status.json		
account2	5	PySnooper_3f	pysnooper	5	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0005/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/PySnooper_3f/run_0005/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0005/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/PySnooper_3f/run_0005/0001-1/metrics/status.json		
account2	6	black_2f	blib2to3.pgen2.token	1	original	ok	true	1	0	0	0	1	0	100.0	100.0	100.0	100.0	100.0	100.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0006/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0006/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0006/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0006/0001-1/metrics/status.json		
account2	7	black_2f	blib2to3.pgen2.token	2	original	ok	true	1	0	0	0	1	0	100.0	100.0	100.0	100.0	100.0	100.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0007/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0007/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0007/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0007/0001-1/metrics/status.json		
account2	8	black_2f	blib2to3.pgen2.token	3	original	ok	true	1	0	0	0	1	0	100.0	100.0	100.0	100.0	100.0	100.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0008/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0008/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0008/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0008/0001-1/metrics/status.json		
account2	9	black_2f	blib2to3.pgen2.token	4	original	ok	true	1	0	0	0	1	0	100.0	100.0	100.0	100.0	100.0	100.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0009/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0009/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0009/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0009/0001-1/metrics/status.json		
account2	10	black_2f	blib2to3.pgen2.token	5	original	ok	true	1	0	0	0	1	0	100.0	100.0	100.0	100.0	100.0	100.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0010/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/black_2f/run_0010/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0010/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/black_2f/run_0010/0001-1/metrics/status.json		
account2	11	cookiecutter_3f	cookiecutter.log	1	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0011/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0011/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0011/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0011/0001-1/metrics/status.json		
account2	12	cookiecutter_3f	cookiecutter.log	2	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0012/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0012/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0012/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0012/0001-1/metrics/status.json		
account2	13	cookiecutter_3f	cookiecutter.log	3	original	ok	true	1	0	0	0	1	0	100.0	100.0	100.0	100.0	100.0	100.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0013/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0013/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0013/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0013/0001-1/metrics/status.json		
account2	14	cookiecutter_3f	cookiecutter.log	4	original	ok	true	1	0	0	0	1	0	100.0	100.0	100.0	100.0	100.0	100.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0014/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0014/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0014/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0014/0001-1/metrics/status.json		
account2	15	cookiecutter_3f	cookiecutter.log	5	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0015/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/cookiecutter_3f/run_0015/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0015/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/cookiecutter_3f/run_0015/0001-1/metrics/status.json		
account2	16	matplotlib_16f	matplotlib.cbook	1	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0016/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0016/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0016/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0016/0001-1/metrics/status.json		
account2	17	matplotlib_16f	matplotlib.cbook	2	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0017/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0017/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0017/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0017/0001-1/metrics/status.json		
account2	18	matplotlib_16f	matplotlib.cbook	3	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0018/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0018/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0018/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0018/0001-1/metrics/status.json		
account2	19	matplotlib_16f	matplotlib.cbook	4	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0019/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0019/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0019/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0019/0001-1/metrics/status.json		
account2	20	matplotlib_16f	matplotlib.cbook	5	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0020/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/matplotlib_16f/run_0020/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0020/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/matplotlib_16f/run_0020/0001-1/metrics/status.json		
account2	21	tornado_14f	tornado.escape	1	resume	ok	true	2	1	0	0	1	0	89.86	83.87	73.45971563981043	89.86	83.87	73.45971563981043	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0021/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0021/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0021/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0021/0001-1/metrics/status.json	generation_no_output	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account2/tornado_14f/run_0021/0001-1/metrics/status.json
account2	22	tornado_14f	tornado.escape	2	resume	ok	true	1	0	0	0	1	0	88.51	83.87	74.88151658767772	88.51	83.87	74.88151658767772	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0022/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0022/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0022/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0022/0001-1/metrics/status.json		
account2	23	tornado_14f	tornado.escape	3	resume	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0023/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0023/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0023/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0023/0001-1/metrics/status.json		
account2	24	tornado_14f	tornado.escape	4	resume	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0024/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0024/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0024/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0024/0001-1/metrics/status.json		
account2	25	tornado_14f	tornado.escape	5	resume	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0025/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account2/tornado_14f/run_0025/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0025/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account2/tornado_14f/run_0025/0001-1/metrics/status.json		
account3	1	ansible_14f	ansible.utils.unicode	1	original	ok	true	1	0	0	0	1	0	63.46	37.5	0.0	63.46	37.5	0.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0001/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0001/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0001/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0001/0001-1/metrics/status.json		
account3	2	ansible_14f	ansible.utils.unicode	2	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0002/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0002/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0002/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0002/0001-1/metrics/status.json		
